7.77	0	1.1238	-2.01635	0	-17	-93.3185	43.4276	9.32182	170.506	-0.461347	0.334421	-0.821645	0.721726	-0.39707	-0.566879	-0.515777	-0.854511	-0.058155	
7.87	0	1.2525	-2.06289	0	-17	-93.0534	39.983	10.4766	171.958	-0.39135	0.323498	-0.861299	0.711832	-0.486707	-0.506176	-0.583051	-0.811247	-0.0396995	
7.97	0	1.38579	-2.10943	0	-17	-92.7931	35.577	12.0887	173.6	-0.305233	0.310558	-0.900103	0.685976	-0.583819	-0.434024	-0.660356	-0.749884	-0.0347312	
8.07	0	1.52598	-2.15712	0	-17	-92.5184	31.1834	13.3898	174.904	-0.216922	0.294111	-0.930737	0.650032	-0.667824	-0.362529	-0.728264	-0.683536	-0.0463193	
8.17	0	1.66962	-2.20423	0	-17	-92.2374	26.0016	14.6413	176.174	-0.117165	0.273463	-0.954621	0.593015	-0.751775	-0.288102	-0.796602	-0.599803	-0.0739258	
8.27	0	1.81699	-2.25306	0	-17	-91.9628	20.1912	15.6875	177.336	-0.00056444	0.245344	-0.969333	0.506117	-0.835911	-0.211794	-0.862385	-0.490744	-0.123671	
8.37	0	1.96809	-2.30075	0	-17	-91.6834	14.0474	16.4117	178.326	0.116841	0.210854	-0.970436	0.397576	-0.90535	-0.148832	-0.910058	-0.368285	-0.189479	
8.47	0	2.12236	-2.34873	0	-17	-91.4056	8.49812	16.479	178.953	0.215323	0.185182	-0.958815	0.303713	-0.94575	-0.114353	-0.927982	-0.266529	-0.259769	
8.57	0	2.27921	-2.39727	0	-17	-91.123	3.21834	15.8364	179.307	0.307739	0.160874	-0.937667	0.210842	-0.97255	-0.0975218	-0.927777	-0.167558	-0.333206	
8.67	0	2.43835	-2.44381	0	-17	-90.842	-1.8692	14.4969	179.588	0.385406	0.148189	-0.910628	0.133279	-0.985511	-0.103903	-0.912984	-0.0812487	-0.399595	
8.77	0	2.59951	-2.49322	0	-17	-90.5547	-5.73819	12.0846	179.875	0.438579	0.153284	-0.885467	0.0875914	-0.987831	-0.127455	-0.894327	-0.0216218	-0.446609	
8.87	0	2.7624	-2.5412	0	-17	-90.2642	-9.25671	9.25132	179.879	0.482138	0.165536	-0.860328	0.0489469	-0.985437	-0.162072	-0.874653	0.0361477	-0.483185	
8.97	0	2.92729	-2.58745	0	-17	-89.9705	-11.7931	5.43653	179.986	0.511556	0.191798	-0.837493	0.0322968	-0.978168	-0.204334	-0.858618	0.0776604	-0.506527	
9.07	0	3.09189	-2.63628	0	-17	-89.6816	-13.2884	1.12173	180.135	0.533047	0.224328	-0.815825	0.0231612	-0.967525	-0.250851	-0.845751	0.11492	-0.520898	
9.17	0	-3.0264	-2.68311	0	-17	-89.372	-14.3259	-3.53863	180.062	0.544229	0.258735	-0.797918	0.0169604	-0.954353	-0.297742	-0.838695	0.148629	-0.523758	
9.27	0	-2.85403	-2.73367	0	-17	-89.0624	-14.4358	-8.01142	180.16	0.546734	0.298802	-0.782071	0.0159878	-0.937546	-0.346913	-0.837003	0.177263	-0.51738	
9.37	0	-2.69115	-2.78222	0	-17	-88.7592	-13.5089	-12.6238	180.004	0.541132	0.339347	-0.76935	0.0178816	-0.919347	-0.392865	-0.840714	0.198878	-0.503484	
9.47	0	-2.53028	-2.83077	0	-17	-88.4544	-11.8664	-16.9067	179.974	0.528	0.376893	-0.760917	0.0167997	-0.900436	-0.434303	-0.849075	0.216468	-0.481728	
9.57	0	-2.36941	-2.87702	0	-17	-88.1528	-9.39877	-21.0855	179.786	0.507759	0.415673	-0.754492	0.0173468	-0.880495	-0.47344	-0.861278	0.227419	-0.454252	
9.67	0	-2.21084	-2.92873	0	-17	-87.8591	-6.62053	-24.8821	179.609	0.484612	0.446562	-0.75205	0.00895643	-0.862171	-0.506187	-0.874621	0.238636	-0.421867	
9.77	0	-2.05485	-2.97814	0	-17	-87.5384	-3.28966	-27.8362	179.498	0.460278	0.469993	-0.753058	-0.0100999	-0.845374	-0.533757	-0.887622	0.253338	-0.384397	
9.87	0	-1.90231	-3.02726	0	-17	-87.2273	0.159161	-29.7771	179.3	0.436167	0.481849	-0.759841	-0.0390191	-0.833492	-0.550926	-0.898871	0.270039	-0.344753	
9.97	0	-1.75379	-3.07609	0	-17	-86.9098	3.94837	-31.2145	179.306	0.411925	0.483888	-0.772129	-0.0765893	-0.825882	-0.558414	-0.907878	0.289207	-0.303125	
10.07	0	-1.60785	-3.12608	0	-17	-86.5923	7.89337	-31.3369	179.587	0.391096	0.464966	-0.794207	-0.138341	-0.82344	-0.550057	-0.909793	0.324984	-0.257601	
10.17	0	-1.4668	3.10741	0	-17	-86.2748	11.7312	-31.0672	179.903	0.370446	0.438994	-0.818457	-0.198959	-0.82313	-0.531475	-0.907281	0.359814	-0.217445	
10.27	0	-1.32949	3.058	0	-17	-85.9605	15.3327	-29.9606	180.096	0.348164	0.407678	-0.844084	-0.260789	-0.822648	-0.504893	-0.900291	0.396008	-0.180002	
10.37	0	-1.19849	3.00772	0	-17	-85.635	19.0742	-28.1661	180.6	0.32796	0.360928	-0.872929	-0.334227	-0.819869	-0.464501	-0.883452	0.444252	-0.148216	
10.47	0	-1.07238	2.95745	0	-17	-85.3191	22.3769	-25.5087	181.078	0.30815	0.298091	-0.9034	-0.416319	-0.811518	-0.409664	-0.855248	0.502451	-0.125905	
10.58	0	-0.953164	2.90804	0	-17	-84.9699	25.5631	-22.312	181.601	0.287451	0.220229	-0.932045	-0.505125	-0.791874	-0.342751	-0.813662	0.569448	-0.116277	
10.68	0	-0.838831	2.85806	0	-17	-84.6412	28.4987	-18.6384	181.782	0.264275	0.13863	-0.954382	-0.585784	-0.76288	-0.272872	-0.766094	0.631341	-0.120371	
10.78	0	-0.730242	2.80865	0	-17	-84.3126	31.2852	-14.6248	182.297	0.236369	0.0413283	-0.970677	-0.668781	-0.717623	-0.193353	-0.704641	0.695018	-0.141916	
10.88	0	-0.623952	2.75608	0	-17	-83.9824	33.6926	-10.0158	182.38	0.204344	-0.057403	-0.977118	-0.744073	-0.657512	-0.116861	-0.63587	0.751148	-0.177014	
10.98	0	-0.52944	2.70724	0	-17	-83.6506	36.0815	-5.85943	182.284	0.171036	-0.152592	-0.973283	-0.806533	-0.588979	-0.0493028	-0.565762	0.793586	-0.223788	
11.08	0	-0.442397	2.6584	0	-17	-83.3252	38.2176	-1.57173	182.151	0.134719	-0.244131	-0.960267	-0.860306	-0.509358	0.00892685	-0.491313	0.825134	-0.278588	
11.18	0	-0.362823	2.60985	0	-17	-82.995	40.136	2.00346	181.854	0.0997806	-0.32446	-0.940471	-0.90027	-0.431529	0.0534911	-0.423305	0.841577	-0.335151	
11.28	0	-0.290431	2.56159	0	-17	-82.6537	41.8045	5.50418	181.403	0.0623965	-0.397929	-0.915239	-0.932311	-0.350345	0.0888734	-0.355971	0.847782	-0.392845	
11.38	0	-0.225795	2.51333	0	-17	-82.3108	43.2785	8.64957	180.93	0.0284035	-0.460561	-0.887028	-0.954928	-0.274562	0.112114	-0.295225	0.844033	-0.447669	
11.48	0	-0.169777	2.46507	0	-17	-81.9711	44.4254	11.3156	180.432	-0.00443461	-0.513836	-0.857826	-0.970495	-0.204017	0.127294	-0.240537	0.833272	-0.497796	
11.58	0	-0.121516	2.41681	0	-17	-81.6329	45.6078	13.7491	180.084	-0.0335771	-0.557938	-0.829006	-0.980726	-0.141004	0.134737	-0.192008	0.817681	-0.542519	
11.68	0	-0.0815849	2.36912	0	-17	-81.29	46.4499	15.7519	179.589	-0.0628044	-0.597825	-0.799004	-0.987133	-0.0802949	0.137735	-0.146516	0.797569	-0.585131	
11.78	0	-0.0496978	2.32143	0	-17	-80.944	47.3298	17.3169	179.228	-0.0880383	-0.626802	-0.774044	-0.989981	-0.0299106	0.137079	-0.109039	0.778497	-0.617896	
11.88	0	-0.0267162	2.27404	0	-17	-80.5995	48.0697	18.8677	178.666	-0.11592	-0.654291	-0.747139	-0.990529	0.021624	0.134883	-0.0720666	0.755854	-0.650683	
11.98	0	-0.0117781	2.22692	0	-17	-80.2566	49.0575	19.9535	178.485	-0.141616	-0.676755	-0.722272	-0.989079	0.0698195	0.128774	-0.0366156	0.732763	-0.679326	
12.08	0	-0.0048836	2.17981	0	-17	-79.9073	50.0133	20.809	177.996	-0.170111	-0.695575	-0.697827	-0.985306	0.117689	0.123038	-0.00344768	0.708647	-0.705459	
12.18	0	-0.00517087	2.13299	0	-17	-79.5406	50.7477	21.3949	177.765	-0.198731	-0.71084	-0.674453	-0.9796	0.163245	0.116582	0.0273201	0.684021	-0.728902	
12.28	0	-0.0149381	2.08645	0	-17	-79.1882	51.8367	21.7886	177.538	-0.225172	-0.722807	-0.653141	-0.972603	0.205669	0.1078	0.0565497	0.659655	-0.749397	
12.38	0	-0.0347598	2.03847	0	-17	-78.8358	52.6853	21.9794	177.221	-0.253207	-0.731364	-0.633102	-0.963646	0.247541	0.099548	0.0839867	0.635351	-0.767532	
12.48	0	-0.0640614	1.99251	0	-17	-78.4849	53.6458	21.6722	177.053	-0.281276	-0.735422	-0.616351	-0.953222	0.287759	0.091854	0.109906	0.613368	-0.782001	
12.59	0	-0.101119	1.94741	0	-17	-78.1341	54.4821	21.2733	176.903	-0.310678	-0.73749	-0.599465	-0.940839	0.327894	0.084507	0.134245	0.590365	-0.795819	
12.69	0	-0.14737	1.90116	0	-17	-77.7817	55.4167	20.5772	176.774	-0.341439	-0.73576	-0.584645	-0.926256	0.368641	0.0771672	0.158867	0.568021	-0.807389	
12.79	0	-0.201377	1.85634	0	-17	-77.4229	56.2641	19.4729	176.793	-0.369667	-0.731885	-0.572236	-0.911088	0.406218	0.0691181	0.181817	0.547038	-0.817013	
12.89	0	-0.263427	1.81153	0	-17	-77.0641	57.1257	18.283	176.799	-0.396343	-0.725301	-0.562665	-0.895297	0.440784	0.0625539	0.202742	0.528587	-0.82422	
12.99	0	-0.332947	1.76557	0	-17	-76.7006	57.661	17.1266	176.908	-0.422301	-0.716819	-0.554581	-0.878529	0.474168	0.056372	0.222717	0.511174	-0.830069	
13.09	0	-0.409648	1.72248	0	-17	-76.3529	58.2967	15.2311	177.219	-0.449482	-0.705956	-0.547152	-0.858976	0.509636	0.0482744	0.244765	0.49171	-0.835565	
13.19	0	-0.495255	1.67824	0	-17	-76.0052	58.7417	13.3548	177.499	-0.473174	-0.693124	-0.543482	-0.840025	0.540874	0.0417166	0.265044	0.476307	-0.83823	
13.29	0	-0.586894	1.63371	0	-17	-75.6322	58.8521	11.4047	177.895	-0.497004	-0.678026	-0.541333	-0.81912	0.572361	0.0352169	0.28595	0.461026	-0.839938	
13.39	0	-0.685715	1.59148	0	-17	-75.2671	58.546	9.60627	178.482	-0.518062	-0.661783	-0.541717	-0.797986	0.601817	0.0282365	0.307377	0.446945	-0.839962	
13.49	0	-0.791144	1.54868	0	-17	-74.9067	58.146	7.5089	179.199	-0.537325	-0.643559	-0.544848	-0.775774	0.630522	0.0202267	0.330546	0.433712	-0.838155	
13.59	0	-0.909499	1.50559	0	-17	-74.5289	57.5331	4.97972	179.966	-0.555381	-0.624255	-0.549123	-0.751276	0.659678	0.0100276	0.35604	0.418246	-0.835484	
13.69	0	-1.02843	1.46451	0	-17	-74.159	56.1817	2.80428	180.907	-0.56932	-0.60605	-0.555172	-0.728862	0.684485	0.00042389	0.379854	0.405033	-0.831598	
13.79	0	-1.1465	1.42285	0	-17	-73.8177	54.5277	0.882802	182.024	-0.580246	-0.587564	-0.56377	-0.705879	0.708145	-0.0113806	0.406018	0.391455	-0.825735	
13.89	0	-1.2818	1.37976	0	-17	-73.4224	52.5511	-0.837738	183.009	-0.589706	-0.569901	-0.57204	-0.681951	0.730841	-0.0249233	0.432297	0.375559	-0.819698	
13.99	0	-1.41653	1.33954	0	-17	-73.0636	50.3713	-2.31157	184.186	-0.597468	-0.552686	-0.580897	-0.656006	0.75344	-0.042057	0.461018	0.355963	-0.812734	
14.09	0	-1.55672	1.29961	0	-17	-72.7017	47.8587	-3.45506	185.336	-0.605091	-0.535816	-0.588604	-0.627887	0.775857	-0.0605581	0.489232	0.333022	-0.805945	
14.19	0	-1.70179	1.25968	0	-17	-72.3397	44.9481	-4.26343	186.655	-0.607994	-0.521895	-0.598103	-0.601537	0.794607	-0.0817576	0.51797	0.310223	-0.797091	
14.29	0	-1.84916	1.22061	0	-17	-71.973	41.8547	-4.66931	187.92	-0.606643	-0.512413	-0.607595	-0.577092	0.809582	-0.106501	0.5466	0.286111	-0.786959	
14.39	0	-2.00142	1.18212	0	-17	-71.6095	38.5664	-4.18313	189.296	-0.602863	-0.505409	-0.617177	-0.552934	0.822446	-0.133306	0.575006	0.260962	-0.775335	
14.49	0	-2.15683	1.14391	0	-17	-71.2412	35.0864	-3.10845	190.502	-0.595653	-0.505118	-0.624352	-0.531318	0.83085	-0.165157	0.602186	0.233396	-0.763379	
14.59	0	-2.31569	1.10571	0	-17	-70.8745	31.516	-1.3152	191.639	-0.586341	-0.510941	-0.628314	-0.512466	0.834861	-0.200581	0.627163	0.204477	-0.751458	
14.69	0	-2.4757	1.06807	0	-17	-70.5109	28.1711	1.62668	192.549	-0.576856	-0.522561	-0.627592	-0.494558	0.835088	-0.240548	0.650035	0.171658	-0.74023	
