10.17	0	-1.4668	3.10741	0	-17	-86.2748	14.5395	-37.9365	175.377	0.935435	-0.235248	0.263856	0.00914184	0.762261	0.647205	-0.353381	-0.603006	0.715196
10.27	0	-1.32949	3.058	0	-17	-85.9605	17.6476	-36.8677	175.789	0.939893	-0.230089	0.252312	0.0228965	0.779701	0.625733	-0.340702	-0.582345	0.738103
10.37	0	-1.19849	3.00772	0	-17	-85.635	20.4087	-35.122	176.399	0.942009	-0.222621	0.251117	0.033018	0.80614	0.590803	-0.333961	-0.54825	0.766741
10.47	0	-1.07238	2.95745	0	-17	-85.3191	22.8388	-32.621	177.198	0.942216	-0.210489	0.26062	0.0393212	0.842068	0.537936	-0.332689	-0.496604	0.801687
10.58	0	-0.953164	2.90804	0	-17	-84.9699	24.9233	-29.2306	178.235	0.940824	-0.189279	0.281112	0.041616	0.887742	0.458456	-0.336331	-0.419628	0.843086
10.68	0	-0.838831	2.85806	0	-17	-84.6412	25.4795	-23.3706	179.691	0.925576	-0.141819	0.350994	0.0361127	0.956026	0.291051	-0.376836	-0.256714	0.889996
10.78	0	-0.730242	2.80865	0	-17	-84.3126	28.5755	-14.7054	180.948	0.94033	-0.0320215	0.338753	0.0285577	0.999476	0.015206	-0.339063	-0.00462466	0.940752
10.88	0	-0.623952	2.75608	0	-17	-83.9824	33.8162	-4.26601	180.775	0.978927	0.0854642	0.185467	-0.0233518	0.949103	-0.314098	-0.202871	0.303148	0.931099
10.98	0	-0.52944	2.70724	0	-17	-83.6506	38.7895	2.39579	179.525	0.993349	0.114948	0.00674368	-0.0976582	0.872066	-0.479546	-0.061004	0.475698	0.877491
11.08	0	-0.442397	2.6584	0	-17	-83.3252	42.5277	6.74506	178.259	0.986026	0.107246	-0.127477	-0.160515	0.816393	-0.554741	0.0445782	0.567451	0.8222
11.18	0	-0.362823	2.60985	0	-17	-82.995	45.3102	9.94486	177.193	0.970341	0.0893669	-0.224617	-0.20883	0.777934	-0.592629	0.121776	0.621959	0.773523
11.28	0	-0.290431	2.56159	0	-17	-82.6537	47.4802	12.5135	176.309	0.951879	0.0688455	-0.29864	-0.246839	0.749777	-0.613926	0.181647	0.658099	0.730691
11.38	0	-0.225795	2.51333	0	-17	-82.3108	47.9214	15.4885	175.687	0.945704	0.0636873	-0.318728	-0.266635	0.7128	-0.648708	0.185875	0.698469	0.69108
11.48	0	-0.169777	2.46507	0	-17	-81.9711	49.4432	17.2964	175.033	0.928027	0.0426802	-0.37006	-0.29388	0.694343	-0.656904	0.228912	0.718378	0.656912
11.58	0	-0.121516	2.41681	0	-17	-81.6329	50.745	18.7818	174.486	0.910306	0.0223874	-0.413329	-0.316801	0.680365	-0.660864	0.26642	0.732531	0.626433
11.68	0	-0.0815849	2.36912	0	-17	-81.29	51.8882	19.9651	174.04	0.892802	0.00320519	-0.450438	-0.33623	0.670187	-0.661664	0.299757	0.742185	0.599422
11.78	0	-0.0496978	2.32143	0	-17	-80.944	52.9365	20.8765	173.675	0.875219	-0.0150242	-0.483494	-0.353138	0.663234	-0.659859	0.330583	0.748261	0.575169
